,name,pdf_url,pmid,doi
3548,open_access/34713118,https://www.frontiersin.org/articles/10.3389/fdgth.2021.648190/pdf,34713118,10.3389/fdgth.2021.648190
3549,open_access/34489338,https://bjo.bmj.com/content/bjophthalmol/early/2021/09/06/bjophthalmol-2021-319618.full.pdf,34489338,10.1136/bjophthalmol-2021-319618
3551,open_access/34508976,https://doi.org/10.1016/j.compbiomed.2021.104835,34508976,10.1016/j.compbiomed.2021.104835
3552,open_access/34552519,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.719125/pdf,34552519,10.3389/fpsyt.2021.719125
3553,open_access/34552499,https://www.frontiersin.org/articles/10.3389/fphys.2021.692667/pdf,34552499,10.3389/fphys.2021.692667
3554,open_access/34509091,https://psyarxiv.com/8fv5r/download,34509091,10.1016/j.jpsychires.2021.09.015
3557,open_access/34511738,https://doi.org/10.1016/j.eswa.2021.115805,34511738,10.1016/j.eswa.2021.115805
3559,open_access/34503278,https://doi.org/10.3390/cancers13174468,34503278,10.3390/cancers13174468
3561,open_access/34512057,https://www.dovepress.com/getfile.php?fileID=73301,34512057,10.2147/RMHP.S317735
3564,open_access/34522872,http://www.thelancet.com/article/S2589537021003953/pdf,34522872,10.1016/j.eclinm.2021.101115
3565,open_access/34511920,https://www.dovepress.com/getfile.php?fileID=73302,34511920,10.2147/TCRM.S321799
3566,open_access/34481459,https://bmcmedimaging.biomedcentral.com/track/pdf/10.1186/s12880-021-00662-9,34481459,10.1186/s12880-021-00662-9
3571,open_access/34573963,https://www.mdpi.com/2075-4418/11/9/1621/pdf,34573963,10.3390/diagnostics11091621
3574,open_access/34507159,https://doi.org/10.1016/j.compbiomed.2021.104834,34507159,10.1016/j.compbiomed.2021.104834
3575,open_access/34512223,https://link.springer.com/content/pdf/10.1007/s40846-021-00649-5.pdf,34512223,10.1007/s40846-021-00649-5
3576,open_access/34507095,https://doi.org/10.1016/j.bios.2021.113615,34507095,10.1016/j.bios.2021.113615
3578,open_access/34513748,https://www.dovepress.com/getfile.php?fileID=73307,34513748,10.2147/JHC.S319639
3579,open_access/34573949,https://www.mdpi.com/2075-4418/11/9/1608/pdf,34573949,10.3390/diagnostics11091608
3582,open_access/34478442,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1008943&type=printable,34478442,10.1371/journal.pcbi.1008943
3583,open_access/34502829,https://www.mdpi.com/1424-8220/21/17/5940/pdf,34502829,10.3390/s21175940
3584,open_access/33760743,http://irep.ntu.ac.uk/id/eprint/42662/1/1428522_Sanei.pdf,33760743,10.1109/JBHI.2021.3068481
3587,open_access/34480083,https://www.nature.com/articles/s41391-021-00441-1.pdf,34480083,10.1038/s41391-021-00441-1
3590,open_access/34659538,https://www.jcancer.org/v12p6473.pdf,34659538,10.7150/jca.63879
3591,open_access/34479595,https://head-face-med.biomedcentral.com/track/pdf/10.1186/s13005-021-00292-0,34479595,10.1186/s13005-021-00292-0
3595,open_access/34541519,https://www.frontiersin.org/articles/10.3389/frai.2021.672050/pdf,34541519,10.3389/frai.2021.672050
3598,open_access/34502815,https://www.mdpi.com/1424-8220/21/17/5924/pdf,34502815,10.3390/s21175924
3599,open_access/34174109,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/his.14438,34174109,10.1111/his.14438
3602,open_access/34540923,https://www.frontiersin.org/articles/10.3389/fcvm.2021.730316/pdf,34540923,10.3389/fcvm.2021.730316
3603,open_access/34480109,https://www.nature.com/articles/s41746-021-00502-8.pdf,34480109,10.1038/s41746-021-00502-8
3607,open_access/34527040,https://downloads.hindawi.com/journals/cin/2021/5491017.pdf,34527040,10.1155/2021/5491017
3609,open_access/33591922,http://arxiv.org/pdf/2007.14728,33591922,10.1109/JBHI.2021.3059453
3611,open_access/34552539,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.734633/pdf,34552539,10.3389/fpsyg.2021.734633
3612,open_access/34573956,https://www.mdpi.com/2075-4418/11/9/1614/pdf,34573956,10.3390/diagnostics11091614
3617,open_access/33822729,https://ieeexplore.ieee.org/ielx7/6221020/9528502/09397251.pdf,33822729,10.1109/JBHI.2021.3071276
3618,open_access/34477306,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.4261,34477306,10.1002/cam4.4261
3619,open_access/34573951,https://www.mdpi.com/2075-4418/11/9/1610/pdf,34573951,10.3390/diagnostics11091610
3620,open_access/34475125,https://europepmc.org/articles/pmc8548960?pdf=render,34475125,10.1212/WNL.0000000000012699
3621,open_access/34473775,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0257069&type=printable,34473775,10.1371/journal.pone.0257069
3622,open_access/34475424,https://www.nature.com/articles/s41598-021-95244-8.pdf,34475424,10.1038/s41598-021-95244-8
3623,open_access/34573941,https://www.mdpi.com/2075-4418/11/9/1599/pdf,34573941,10.3390/diagnostics11091599
3624,open_access/34473070,https://publichealth.jmir.org/2021/9/e27304/PDF,34473070,10.2196/27304
3625,open_access/34476863,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8795858,34476863,10.1002/nbm.4606
3626,open_access/34507156,https://doi.org/10.1016/j.compbiomed.2021.104815,34507156,10.1016/j.compbiomed.2021.104815
3627,open_access/34513992,https://downloads.hindawi.com/journals/bmri/2021/5531940.pdf,34513992,10.1155/2021/5531940
3628,open_access/34475526,https://www.nature.com/articles/s41379-021-00894-8.pdf,34475526,10.1038/s41379-021-00894-8
3630,open_access/34416075,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ajt.16807,34416075,10.1111/ajt.16807
3631,open_access/34790906,http://www.jidinnovations.org/article/S2667026721000370/pdf,34790906,10.1016/j.xjidi.2021.100037
3632,open_access/34490055,https://doi.org/10.1016/j.bspc.2021.103128,34490055,10.1016/j.bspc.2021.103128
3635,open_access/34564100,https://www.mdpi.com/2313-433X/7/9/174/pdf,34564100,10.3390/jimaging7090174
3636,open_access/34473706,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0255103&type=printable,34473706,10.1371/journal.pone.0255103
3637,open_access/34390586,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ejn.15423,34390586,10.1111/ejn.15423
3638,open_access/35236492,https://arthroplasty.biomedcentral.com/track/pdf/10.1186/s42836-021-00087-3,35236492,10.1186/s42836-021-00087-3
3639,open_access/34483253,https://doi.org/10.1097/cm9.0000000000001650,34483253,10.1097/CM9.0000000000001650
3640,open_access/34476540,https://link.springer.com/content/pdf/10.1007/s00198-021-06130-y.pdf,34476540,10.1007/s00198-021-06130-y
3642,open_access/34574921,https://www.mdpi.com/2227-9032/9/9/1148/pdf,34574921,10.3390/healthcare9091148
3643,open_access/34475439,https://www.nature.com/articles/s41598-021-96689-7.pdf,34475439,10.1038/s41598-021-96689-7
3644,open_access/34473067,https://mhealth.jmir.org/2021/9/e24402/PDF,34473067,10.2196/24402
3646,open_access/34553174,http://www.cell.com/article/S2666389921001859/pdf,34553174,10.1016/j.patter.2021.100337
3647,open_access/34475384,https://www.nature.com/articles/s41420-021-00616-8.pdf,34475384,10.1038/s41420-021-00616-8
3648,open_access/33574078,https://boris.unibe.ch/152269/1/G_nther_Prediction.pdf,33574078,10.1183/13993003.03492-2020
3649,open_access/34571736,https://www.mdpi.com/2079-7737/10/9/859/pdf,34571736,10.3390/biology10090859
3650,open_access/34384052,https://iopscience.iop.org/article/10.1088/1741-2552/ac1d32/pdf,34384052,10.1088/1741-2552/ac1d32
3651,open_access/34483791,https://link.springer.com/content/pdf/10.1007/s40846-021-00653-9.pdf,34483791,10.1007/s40846-021-00653-9
3653,open_access/34540821,https://www.frontiersin.org/articles/10.3389/fcell.2021.642650/pdf,34540821,10.3389/fcell.2021.642650
3655,open_access/34471174,https://www.nature.com/articles/s41598-021-96707-8.pdf,34471174,10.1038/s41598-021-96707-8
3656,open_access/34550383,https://jamanetwork.com/journals/jamanetworkopen/articlepdf/2784429/yang_2021_oi_210773_1631712567.94511.pdf,34550383,10.1001/jamanetworkopen.2021.26337
3657,open_access/34471156,https://www.nature.com/articles/s41598-021-96748-z.pdf,34471156,10.1038/s41598-021-96748-z
3658,open_access/34539451,https://www.frontiersin.org/articles/10.3389/fphys.2021.732244/pdf,34539451,10.3389/fphys.2021.732244
3659,open_access/34469432,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0255939&type=printable,34469432,10.1371/journal.pone.0255939
3661,open_access/34501812,https://www.mdpi.com/1660-4601/18/17/9223/pdf,34501812,10.3390/ijerph18179223
3662,open_access/34512815,https://downloads.hindawi.com/journals/dm/2021/6482665.pdf,34512815,10.1155/2021/6482665
3664,open_access/35223411,https://www.biomedicinej.com/cgi/viewcontent.cgi?article=1256&context=biomedicine,35223411,10.37796/2211-8039.1256
3667,open_access/34481768,http://www.thelancet.com/article/S2589750021001370/pdf,34481768,10.1016/S2589-7500(21)00137-0
3668,open_access/34465220,https://doi.org/10.1089/wound.2021.0073,34465220,10.1089/wound.2021.0073
3669,open_access/34502785,https://www.mdpi.com/1424-8220/21/17/5892/pdf,34502785,10.3390/s21175892
3670,open_access/34471144,https://www.nature.com/articles/s41598-021-93967-2.pdf,34471144,10.1038/s41598-021-93967-2
3671,open_access/34471124,https://www.nature.com/articles/s41539-021-00102-x.pdf,34471124,10.1038/s41539-021-00102-x
3672,open_access/34469062,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/iid3.506,34469062,10.1002/iid3.506
3673,open_access/34870215,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8637235,34870215,10.1148/ryai.2021200299
3674,open_access/34469063,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/syb2.12033,34469063,10.1049/syb2.12033
3675,open_access/34575658,https://www.mdpi.com/2075-4426/11/9/881/pdf,34575658,10.3390/jpm11090881
3676,open_access/34501829,https://www.mdpi.com/1660-4601/18/17/9229/pdf,34501829,10.3390/ijerph18179229
3679,open_access/34539444,https://www.frontiersin.org/articles/10.3389/fphys.2021.720464/pdf,34539444,10.3389/fphys.2021.720464
3681,open_access/34464402,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0256729&type=printable,34464402,10.1371/journal.pone.0256729
3682,open_access/34350839,http://spiral.imperial.ac.uk/bitstream/10044/1/90937/9/Ortega_2021_J._Neural_Eng._18_0460e6.pdf,34350839,10.1088/1741-2552/ac1ab3
3685,open_access/34667785,https://doi.org/10.4103/jehp.jehp_1424_20,34667785,10.4103/jehp.jehp_1424_20
3687,open_access/34483709,https://link.springer.com/content/pdf/10.1007/s11042-021-11319-8.pdf,34483709,10.1007/s11042-021-11319-8
3690,open_access/34503218,https://www.mdpi.com/2072-6694/13/17/4409/pdf,34503218,10.3390/cancers13174409
3691,open_access/34502766,https://www.mdpi.com/1424-8220/21/17/5876/pdf,34502766,10.3390/s21175876
3692,open_access/32841127,https://ieeexplore.ieee.org/ielx7/5962385/9525619/09177281.pdf,32841127,10.1109/TNNLS.2020.3016666
3693,open_access/34465860,https://www.nature.com/articles/s41598-021-97043-7.pdf,34465860,10.1038/s41598-021-97043-7
3694,open_access/34573931,https://www.mdpi.com/2075-4418/11/9/1589/pdf,34573931,10.3390/diagnostics11091589
3695,open_access/32841128,http://arxiv.org/pdf/2003.00655,32841128,10.1109/TNNLS.2020.3016670
3696,open_access/34540812,https://www.frontiersin.org/articles/10.3389/fbioe.2021.667641/pdf,34540812,10.3389/fbioe.2021.667641
3697,open_access/34467396,https://academic.oup.com/jrr/article-pdf/62/6/1065/41187996/rrab075.pdf,34467396,10.1093/jrr/rrab075
3698,open_access/34938570,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/htl2.12017,34938570,10.1049/htl2.12017
3700,open_access/34405243,https://doi.org/10.2340/00015555-3893,34405243,10.2340/00015555-3893
3701,open_access/34564961,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628160,34564961,10.3348/kjr.2021.0348
3703,open_access/34463809,https://link.springer.com/content/pdf/10.1007/s00259-021-05497-8.pdf,34463809,10.1007/s00259-021-05497-8
3704,open_access/34573923,https://www.mdpi.com/2075-4418/11/9/1582/pdf,34573923,10.3390/diagnostics11091582
3705,open_access/33956626,http://arxiv.org/pdf/2010.04483,33956626,10.1109/TMI.2021.3077913
3706,open_access/34463205,https://www.tandfonline.com/doi/pdf/10.1080/07391102.2021.1966509?needAccess=true,34463205,10.1080/07391102.2021.1966509
3707,open_access/34575653,https://www.mdpi.com/2075-4426/11/9/876/pdf,34575653,10.3390/jpm11090876
3708,open_access/34484472,https://link.springer.com/content/pdf/10.1007/s13167-021-00252-3.pdf,34484472,10.1007/s13167-021-00252-3
3709,open_access/34502769,https://www.mdpi.com/1424-8220/21/17/5878/pdf,34502769,10.3390/s21175878
3710,open_access/34402107,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/nan.12759,34402107,10.1111/nan.12759
3711,open_access/34502748,https://www.mdpi.com/1424-8220/21/17/5858/pdf,34502748,10.3390/s21175858
3712,open_access/33983881,https://ieeexplore.ieee.org/ielx7/42/9526230/09430522.pdf,33983881,10.1109/TMI.2021.3079709
3713,open_access/34003747,https://ieeexplore.ieee.org/ielx7/42/9526230/09433656.pdf,34003747,10.1109/TMI.2021.3081396
3714,open_access/34465780,https://www.nature.com/articles/s41467-021-25503-9.pdf,34465780,10.1038/s41467-021-25503-9
3716,open_access/34465384,https://alzres.biomedcentral.com/track/pdf/10.1186/s13195-021-00888-3,34465384,10.1186/s13195-021-00888-3
3717,open_access/34463636,https://medinform.jmir.org/2021/8/e24079/PDF,34463636,10.2196/24079
3718,open_access/34502773,https://www.mdpi.com/1424-8220/21/17/5882/pdf,34502773,10.3390/s21175882
3721,open_access/34463857,https://link.springer.com/content/pdf/10.1007/s10488-021-01150-6.pdf,34463857,10.1007/s10488-021-01150-6
3723,open_access/34465308,https://bmccardiovascdisord.biomedcentral.com/track/pdf/10.1186/s12872-021-02206-z,34465308,10.1186/s12872-021-02206-z
3724,open_access/34512933,https://downloads.hindawi.com/journals/jhe/2021/2567080.pdf,34512933,10.1155/2021/2567080
3725,open_access/34463778,https://link.springer.com/content/pdf/10.1007/s00062-021-01081-7.pdf,34463778,10.1007/s00062-021-01081-7
3727,open_access/34464403,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0256428&type=printable,34464403,10.1371/journal.pone.0256428
3729,open_access/34527671,https://www.frontiersin.org/articles/10.3389/fcell.2021.712196/pdf,34527671,10.3389/fcell.2021.712196
3730,open_access/34646633,https://www.cureus.com/articles/68998-clinical-wide-field-retinal-image-deep-learning-classification-of-exudative-and-non-exudative-age-related-macular-degeneration.pdf,34646633,10.7759/cureus.17579
3732,open_access/34462515,https://www.nature.com/articles/s41598-021-96855-x.pdf,34462515,10.1038/s41598-021-96855-x
3733,open_access/34573914,https://www.mdpi.com/2075-4418/11/9/1572/pdf,34573914,10.3390/diagnostics11091572
3734,open_access/34522471,https://ieeexplore.ieee.org/ielx7/6221039/6563131/09524680.pdf,34522471,10.1109/JTEHM.2021.3108575
3735,open_access/34485629,http://www.ejropen.com/article/S2352047721000551/pdf,34485629,10.1016/j.ejro.2021.100375
3736,open_access/34548850,https://downloads.hindawi.com/journals/cmmi/2021/1104611.pdf,34548850,10.1155/2021/1104611
3737,open_access/34577826,https://www.mdpi.com/1648-9144/57/9/903/pdf,34577826,10.3390/medicina57090903
3738,open_access/34474011,http://www.thelancet.com/article/S014067362101638X/pdf,34474011,10.1016/S0140-6736(21)01638-X
3739,open_access/34575643,https://www.mdpi.com/2075-4426/11/9/866/pdf,34575643,10.3390/jpm11090866
3741,open_access/34462444,https://www.nature.com/articles/s41597-021-01004-8.pdf,34462444,10.1038/s41597-021-01004-8
3742,open_access/34370886,http://arxiv.org/pdf/2102.03932,34370886,10.1002/mp.15156
3743,open_access/34460406,https://ora.ox.ac.uk/objects/uuid:acf5220f-327b-4b7f-8484-36e367ffcefe/download_file?safe_filename=Sharma_et_al_2021_Data_pre_processing.pdf&file_format=pdf&type_of_work=Journal+article,34460406,10.1109/JBHI.2021.3107518
3745,open_access/34471647,https://www.spiedigitallibrary.org/journals/journal-of-medical-imaging/volume-8/issue-S1/017504/COVID-19-detection-method-based-on-SVRNet-and-SVDNet-in/10.1117/1.JMI.8.S1.017504.pdf,34471647,10.1117/1.JMI.8.S1.017504
3746,open_access/34555663,https://doi.org/10.1016/j.forsciint.2021.110987,34555663,10.1016/j.forsciint.2021.110987
3747,open_access/34460852,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0256830&type=printable,34460852,10.1371/journal.pone.0256830
3748,open_access/34459743,https://medinform.jmir.org/2021/8/e29807/PDF,34459743,10.2196/29807
3750,open_access/34474188,https://doi.org/10.1016/j.jbi.2021.103903,34474188,10.1016/j.jbi.2021.103903
3753,open_access/34461876,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01608-5,34461876,10.1186/s12911-021-01608-5
3754,open_access/34461978,https://genomemedicine.biomedcentral.com/track/pdf/10.1186/s13073-021-00953-4,34461978,10.1186/s13073-021-00953-4
3756,open_access/34575640,https://www.mdpi.com/2075-4426/11/9/863/pdf,34575640,10.3390/jpm11090863
3757,open_access/34502735,https://www.mdpi.com/1424-8220/21/17/5846/pdf,34502735,10.3390/s21175846
3758,open_access/34468543,http://www.scielo.br/j/rbepid/a/DL6MnXmT35SkKwSySgdqxpL/?format=pdf&lang=en,34468543,10.1590/1980-549720210050
3759,open_access/34497665,https://downloads.hindawi.com/journals/cmmm/2021/6953593.pdf,34497665,10.1155/2021/6953593
3760,open_access/34407269,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ene.15071,34407269,10.1111/ene.15071
3761,open_access/34428317,https://doi.org/10.22541/au.161885649.99141982/v1,34428317,10.1111/ijcp.14746
3762,open_access/34502702,https://www.mdpi.com/1424-8220/21/17/5813/pdf,34502702,10.3390/s21175813
3763,open_access/34501335,https://www.mdpi.com/2077-0383/10/17/3888/pdf,34501335,10.3390/jcm10173888
3764,open_access/34497664,https://downloads.hindawi.com/journals/cmmm/2021/6534942.pdf,34497664,10.1155/2021/6534942
3765,open_access/34482199,https://doi.org/10.1016/j.compbiomed.2021.104816,34482199,10.1016/j.compbiomed.2021.104816
3766,open_access/34502710,https://www.mdpi.com/1424-8220/21/17/5822/pdf,34502710,10.3390/s21175822
3768,open_access/34453418,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.4092,34453418,10.1002/cam4.4092
3769,open_access/34478913,http://arxiv.org/pdf/2102.10919,34478913,10.1016/j.cmpb.2021.106363
3774,open_access/34453676,https://link.springer.com/content/pdf/10.1007/s12265-021-10151-7.pdf,34453676,10.1007/s12265-021-10151-7
3777,open_access/34453413,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.4230,34453413,10.1002/cam4.4230
3780,open_access/34454414,https://bmcmedresmethodol.biomedcentral.com/track/pdf/10.1186/s12874-021-01369-9,34454414,10.1186/s12874-021-01369-9
3781,open_access/34483682,https://www.dovepress.com/getfile.php?fileID=73078,34483682,10.2147/IJGM.S325609
3782,open_access/34328661,https://doi.org/10.1101/2021.07.30.21261406,34328661,10.1002/mp.15017
3784,open_access/34492574,https://doi.org/10.1016/j.media.2021.102216,34492574,10.1016/j.media.2021.102216
3785,open_access/34481117,http://www.ejradiology.com/article/S0720048X21003727/pdf,34481117,10.1016/j.ejrad.2021.109891
3786,open_access/34453631,https://doi.org/10.1101/2021.01.22.21250338,34453631,10.1007/s10654-021-00797-7
3789,open_access/34501684,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8431598,34501684,10.3390/ijerph18179091
3790,open_access/34573746,https://europepmc.org/articles/pmc8469424?pdf=render,34573746,10.3390/e23091121
3791,open_access/34642640,https://doi.org/10.1016/j.imu.2021.100709,34642640,10.1016/j.imu.2021.100709
3792,open_access/34531015,https://doi.org/10.1016/j.artmed.2021.102156,34531015,10.1016/j.artmed.2021.102156
3793,open_access/34453662,https://link.springer.com/content/pdf/10.1007/s11517-021-02424-9.pdf,34453662,10.1007/s11517-021-02424-9
3794,open_access/34481185,https://doi.org/10.1016/j.compbiomed.2021.104813,34481185,10.1016/j.compbiomed.2021.104813
3795,open_access/34573899,https://europepmc.org/articles/pmc8467049?pdf=render,34573899,10.3390/diagnostics11091557
3797,open_access/34573904,https://europepmc.org/articles/pmc8465466?pdf=render,34573904,10.3390/diagnostics11091562
3799,open_access/34512375,https://www.frontiersin.org/articles/10.3389/fphys.2021.693448/pdf,34512375,10.3389/fphys.2021.693448
3800,open_access/34452961,https://bmjopen.bmj.com/content/bmjopen/11/8/e047528.full.pdf,34452961,10.1136/bmjopen-2020-047528
3802,open_access/34513940,https://www.frontiersin.org/articles/10.3389/fcvm.2021.669860/pdf,34513940,10.3389/fcvm.2021.669860
3803,open_access/34539644,https://www.frontiersin.org/articles/10.3389/fimmu.2021.715072/pdf,34539644,10.3389/fimmu.2021.715072
3806,open_access/34484329,https://downloads.hindawi.com/journals/ijta/2021/6624057.pdf,34484329,10.1155/2021/6624057
3808,open_access/34448707,https://www.jmir.org/2021/8/e27709/PDF,34448707,10.2196/27709
3810,open_access/34466163,https://link.springer.com/content/pdf/10.1007/s12559-021-09910-0.pdf,34466163,10.1007/s12559-021-09910-0
3811,open_access/34659691,https://downloads.hindawi.com/journals/jhe/2021/6283900.pdf,34659691,10.1155/2021/6283900
3812,open_access/34449254,https://hal.archives-ouvertes.fr/hal-03430400/file/Revised%20manuscript_Preprint.pdf,34449254,10.1089/fpsam.2021.0107
3813,open_access/34993486,https://academic.oup.com/ehjdh/article-pdf/2/4/586/41972715/ztab078.pdf,34993486,10.1093/ehjdh/ztab078
3814,open_access/34512318,https://www.frontiersin.org/articles/10.3389/fphar.2021.638724/pdf,34512318,10.3389/fphar.2021.638724
3815,open_access/34512240,https://www.frontiersin.org/articles/10.3389/fnins.2021.696853/pdf,34512240,10.3389/fnins.2021.696853
3816,open_access/34236336,https://www.jmir.org/2021/8/e27235/PDF,34236336,10.2196/27235
3817,open_access/34453082,https://www.nature.com/articles/s41598-021-96601-3.pdf,34453082,10.1038/s41598-021-96601-3
3819,open_access/34298539,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8639319,34298539,10.1088/1361-6560/ac176d
3821,open_access/34449038,https://link.springer.com/content/pdf/10.1007/s11548-021-02474-2.pdf,34449038,10.1007/s11548-021-02474-2
3822,open_access/34497640,https://downloads.hindawi.com/journals/cin/2021/7567870.pdf,34497640,10.1155/2021/7567870
3823,open_access/34513857,https://www.frontiersin.org/articles/10.3389/fmed.2021.656493/pdf,34513857,10.3389/fmed.2021.656493
3824,open_access/34448704,https://www.jmir.org/2021/8/e26843/PDF,34448704,10.2196/26843
3828,open_access/34496312,https://doi.org/10.1016/j.compbiomed.2021.104807,34496312,10.1016/j.compbiomed.2021.104807
3829,open_access/34573896,https://www.mdpi.com/2075-4418/11/9/1554/pdf,34573896,10.3390/diagnostics11091554
3831,open_access/34622225,http://www.cell.com/article/S2666379121002366/pdf,34622225,10.1016/j.xcrm.2021.100382
3832,open_access/34562985,https://www.mdpi.com/2308-3417/6/3/84/pdf,34562985,10.3390/geriatrics6030084
3833,open_access/34574881,https://www.mdpi.com/2227-9032/9/9/1107/pdf,34574881,10.3390/healthcare9091107
3835,open_access/34503158,https://www.mdpi.com/2072-6694/13/17/4348/pdf,34503158,10.3390/cancers13174348
3839,open_access/34513840,https://www.frontiersin.org/articles/10.3389/fcell.2021.710461/pdf,34513840,10.3389/fcell.2021.710461
3840,open_access/34437623,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0256500&type=printable,34437623,10.1371/journal.pone.0256500
3842,open_access/34446783,https://www.nature.com/articles/s41598-021-96721-w.pdf,34446783,10.1038/s41598-021-96721-w
3843,open_access/34484651,https://downloads.hindawi.com/journals/jhe/2021/2146369.pdf,34484651,10.1155/2021/2146369
3845,open_access/34484323,https://downloads.hindawi.com/journals/cin/2021/6591035.pdf,34484323,10.1155/2021/6591035
3846,open_access/34513871,https://www.frontiersin.org/articles/10.3389/fmed.2021.697649/pdf,34513871,10.3389/fmed.2021.697649
3847,open_access/34446812,https://www.nature.com/articles/s41598-021-96755-0.pdf,34446812,10.1038/s41598-021-96755-0
3848,open_access/34437563,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0255955&type=printable,34437563,10.1371/journal.pone.0255955
3849,open_access/34512243,https://www.frontiersin.org/articles/10.3389/fnins.2021.705652/pdf,34512243,10.3389/fnins.2021.705652
3850,open_access/34435702,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jemt.23913,34435702,10.1002/jemt.23913
3852,open_access/34437542,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0253383&type=printable,34437542,10.1371/journal.pone.0253383
3853,open_access/34503100,https://www.mdpi.com/2072-6694/13/17/4291/pdf,34503100,10.3390/cancers13174291
3855,open_access/34513676,https://www.frontiersin.org/articles/10.3389/fonc.2021.694102/pdf,34513676,10.3389/fonc.2021.694102
3856,open_access/34446805,https://www.nature.com/articles/s41374-021-00653-y.pdf,34446805,10.1038/s41374-021-00653-y
3857,open_access/34562887,https://www.mdpi.com/2079-6374/11/9/297/pdf,34562887,10.3390/bios11090297
3858,open_access/34484333,https://downloads.hindawi.com/journals/jo/2021/5523749.pdf,34484333,10.1155/2021/5523749
3859,open_access/34512297,https://www.frontiersin.org/articles/10.3389/fnhum.2021.711279/pdf,34512297,10.3389/fnhum.2021.711279
3860,open_access/34435964,https://www.jmir.org/2021/8/e26119/PDF,34435964,10.2196/26119
3861,open_access/34435963,https://jmir.org/api/download?alt_name=formative_v5i8e25290_app2.pdf&filename=dce300fd6c6749ac4da7015e9e9219c6.pdf,34435963,10.2196/25290
3863,open_access/34437600,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0256592&type=printable,34437600,10.1371/journal.pone.0256592
3864,open_access/34512301,https://www.frontiersin.org/articles/10.3389/fnbot.2021.684037/pdf,34512301,10.3389/fnbot.2021.684037
3866,open_access/34502653,https://www.mdpi.com/1424-8220/21/17/5762/pdf,34502653,10.3390/s21175762
3867,open_access/34484650,https://downloads.hindawi.com/journals/jhe/2021/1148309.pdf,34484650,10.1155/2021/1148309
3868,open_access/34502640,https://www.mdpi.com/1424-8220/21/17/5749/pdf,34502640,10.3390/s21175749
3869,open_access/34435957,https://www.jmir.org/2021/8/e29328/PDF,34435957,10.2196/29328
3870,open_access/34462610,https://doi.org/10.1016/j.patcog.2021.108274,34462610,10.1016/j.patcog.2021.108274
3871,open_access/34280122,https://publichealth.jmir.org/2021/8/e26604/PDF,34280122,10.2196/26604
3872,open_access/34446475,https://bmjopen.bmj.com/content/bmjopen/11/8/e042825.full.pdf,34446475,10.1136/bmjopen-2020-042825
3873,open_access/34448116,https://hal.archives-ouvertes.fr/hal-03332074/file/Sharobeem%20et%20al%20-%202021%20-%20Validation%20of%20a%20Whole%20Heart%20Segmentation%20from%20Computed%20Tomography%20Imaging.pdf,34448116,10.1007/s12265-021-10166-0
3874,open_access/34502160,https://www.mdpi.com/1422-0067/22/17/9254/pdf,34502160,10.3390/ijms22179254
3875,open_access/34503106,https://www.mdpi.com/2072-6694/13/17/4297/pdf,34503106,10.3390/cancers13174297
3876,open_access/34454079,https://doi.org/10.1016/j.jbi.2021.103892,34454079,10.1016/j.jbi.2021.103892
3878,open_access/34501270,https://www.mdpi.com/2077-0383/10/17/3824/pdf,34501270,10.3390/jcm10173824
3880,open_access/34446767,https://www.nature.com/articles/s41598-021-96777-8.pdf,34446767,10.1038/s41598-021-96777-8
3881,open_access/34388093,https://ieeexplore.ieee.org/ielx7/7333/4359219/09513274.pdf,34388093,10.1109/TNSRE.2021.3104761
