,name,pdf_url,pmid,doi
6918,open_access/33991405,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/eip.13175,33991405,10.1111/eip.13175
6921,open_access/34026233,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ams2.666,34026233,10.1002/ams2.666
6928,open_access/33991144,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8591145,33991144,10.1111/jsr.13386
6931,open_access/33990806,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8380434,33990806,10.1038/s41591-021-01342-5
6941,open_access/34027015,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dad2.12140,34027015,10.1002/dad2.12140
6944,open_access/33259647,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8166936,33259647,10.1002/mp.14624
6967,open_access/33988129,https://doi.org/10.18632/aging.203033,33988129,10.18632/aging.203033
6969,open_access/33980048,https://doi.org/10.2217/cer-2020-0230,33980048,10.2217/cer-2020-0230
6975,open_access/33987946,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3965,33987946,10.1002/cam4.3965
6982,open_access/34027017,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dad2.12187,34027017,10.1002/dad2.12187
6984,open_access/34035879,https://www.tandfonline.com/doi/pdf/10.1080/20002297.2021.1921486?needAccess=true,34035879,10.1080/20002297.2021.1921486
7005,open_access/35291257,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8919348,35291257,10.1109/icassp39728.2021.9413538
7006,open_access/34712103,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8547336,34712103,10.1109/icassp39728.2021.9414041
7010,open_access/34219953,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ima.22595,34219953,10.1002/ima.22595
7018,open_access/34350404,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8328101,34350404,10.1148/ryai.2021200127
7031,open_access/34079945,https://doi.org/10.1097/cce.0000000000000402,34079945,10.1097/CCE.0000000000000402
7046,open_access/33973725,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1759-7714.13991,33973725,10.1111/1759-7714.13991
7069,open_access/33904628,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ca.23742,33904628,10.1002/ca.23742
7121,open_access/33973372,https://doi.org/10.1111/ddg.14384,33973372,10.1111/ddg.14384
7134,open_access/33969930,https://doi.org/10.1002/hbm.25529,33969930,10.1002/hbm.25529
7156,open_access/33963688,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3957,33963688,10.1002/cam4.3957
7159,open_access/33964096,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jemt.23779,33964096,10.1002/jemt.23779
7174,open_access/34258160,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202100104,34258160,10.1002/advs.202100104
7182,open_access/34221656,https://doi.org/10.1364/boe.420507,34221656,10.1364/BOE.420507
7198,open_access/33960853,https://journals.sagepub.com/doi/pdf/10.1177/15533506211018671,33960853,10.1177/15533506211018671
7200,open_access/33960591,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25436,33960591,10.1002/hbm.25436
7215,open_access/33955376,https://doi.org/10.14309/ctg.0000000000000351,33955376,10.14309/ctg.0000000000000351
7222,open_access/34013040,https://doi.org/10.7717/peerj-cs.537,34013040,10.7717/peerj-cs.537
7255,open_access/33706408,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bju.15386,33706408,10.1111/bju.15386
7257,open_access/33880797,https://doi.org/10.1111/jgh.15522,33880797,10.1111/jgh.15522
7259,open_access/33835665,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ene.14859,33835665,10.1111/ene.14859
7262,open_access/33909568,https://doi.org/10.1109/tnsre.2021.3076366,33909568,10.1109/TNSRE.2021.3076366
7263,open_access/34221648,https://doi.org/10.1364/boe.422168,34221648,10.1364/BOE.422168
7264,open_access/34013150,https://doi.org/10.1002/rth2.12505,34013150,10.1002/rth2.12505
7266,open_access/34033251,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/epi4.12488,34033251,10.1002/epi4.12488
7271,open_access/33949048,https://doi.org/10.1002/hbm.25437,33949048,10.1002/hbm.25437
7273,open_access/33952648,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8254774,33952648,10.1158/1055-9965.EPI-21-0055
7279,open_access/33931925,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cas.14927,33931925,10.1111/cas.14927
7303,open_access/33947803,https://doi.org/10.1128/msystems.00112-21,33947803,10.1128/mSystems.00112-21
7304,open_access/35174258,https://doi.org/10.1364/optica.418274,35174258,10.1364/optica.418274
7316,open_access/33942998,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8684856,33942998,10.1111/iwj.13603
7321,open_access/33946042,https://doi.org/10.18632/aging.202954,33946042,10.18632/aging.202954
7322,open_access/33942892,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1556-4029.14704,33942892,10.1111/1556-4029.14704
7329,open_access/34221645,https://doi.org/10.1364/boe.420935,34221645,10.1364/BOE.420935
7330,open_access/33938623,https://doi.org/10.1002/ajmg.a.62227,33938623,10.1002/ajmg.a.62227
7332,open_access/33938809,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8129874,33938809,10.2196/23681
7333,open_access/34093848,https://doi.org/10.7150/thno.57775,34093848,10.7150/thno.57775
7334,open_access/33942581,https://doi.org/10.3346/jkms.2021.36.e122,33942581,10.3346/jkms.2021.36.e122
7339,open_access/33939284,https://doi.org/10.1111/cts.13035,33939284,10.1111/cts.13035
7340,open_access/33760269,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.14855,33760269,10.1002/mp.14855
7355,open_access/33587753,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ijgo.13644,33587753,10.1002/ijgo.13644
7357,open_access/33938165,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3872,33938165,10.1002/cam4.3872
7361,open_access/34035925,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/htl2.12010,34035925,10.1049/htl2.12010
7364,open_access/33934542,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ehf2.13344,33934542,10.1002/ehf2.13344
7367,open_access/33786999,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cts.13030,33786999,10.1111/cts.13030
7380,open_access/33932251,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25460,33932251,10.1002/hbm.25460
7405,open_access/33931455,https://www.science.org/doi/pdf/10.1126/sciadv.abf9405?download=true,33931455,10.1126/sciadv.abf9405
7412,open_access/33836520,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8718352,33836520,10.1088/1741-2552/abf68a
7419,open_access/34168912,https://doi.org/10.1364/boe.423026,34168912,10.1364/BOE.423026
7427,open_access/33913816,https://jmir.org/api/download?alt_name=diabetes_v6i2e26909_app1.pdf&filename=3d52d71502a10014f8f27c69e8a265ff.pdf,33913816,10.2196/26909
7435,open_access/34722183,https://doi.org/10.14218/jcth.2020.00184,34722183,10.14218/JCTH.2020.00184
7447,open_access/33848996,https://iopscience.iop.org/article/10.1088/1741-2552/abf772/pdf,33848996,10.1088/1741-2552/abf772
7459,open_access/34350412,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8328108,34350412,10.1148/ryai.2021200229
7466,open_access/34350413,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8329964,34350413,10.1148/ryai.2021200260
7476,open_access/33908836,https://journals.sagepub.com/doi/pdf/10.1177/21501351211007106,33908836,10.1177/21501351211007106
7487,open_access/33910165,https://doi.org/10.18632/aging.202940,33910165,10.18632/aging.202940
7497,open_access/33904763,https://doi.org/10.1259/bjr.20201407,33904763,10.1259/bjr.20201407
7499,open_access/33904171,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/path.5662,33904171,10.1002/path.5662
7504,open_access/33987459,https://doi.org/10.7717/peerj-cs.493,33987459,10.7717/peerj-cs.493
7536,open_access/33836516,https://doi.org/10.1088/1741-2552/abf68b,33836516,10.1088/1741-2552/abf68b
7537,open_access/34177037,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/exsy.12705,34177037,10.1111/exsy.12705
7545,open_access/33823498,https://iopscience.iop.org/article/10.1088/1741-2552/abf523/pdf,33823498,10.1088/1741-2552/abf523
7546,open_access/33896208,https://journals.sagepub.com/doi/pdf/10.1177/21925682211001813,33896208,10.1177/21925682211001813
7550,open_access/34765871,https://doi.org/10.21037/jeccm-20-154,34765871,10.21037/jeccm-20-154
7565,open_access/33772803,https://doi.org/10.1002/mp.14865,33772803,10.1002/mp.14865
7584,open_access/33922762,https://doi.org/10.3390/metabo11050265,33922762,10.3390/metabo11050265
7594,open_access/33981833,https://doi.org/10.7717/peerj-cs.457,33981833,10.7717/peerj-cs.457
7628,open_access/33921978,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8122584,33921978,10.3390/cancers13092013
7641,open_access/34350408,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8328110,34350408,10.1148/ryai.2021200184
7647,open_access/33881930,https://doi.org/10.1259/bjr.20201007,33881930,10.1259/bjr.20201007
7661,open_access/33981841,https://doi.org/10.7717/peerj-cs.492,33981841,10.7717/peerj-cs.492
7692,open_access/33977135,https://doi.org/10.7717/peerj-cs.495,33977135,10.7717/peerj-cs.495
7743,open_access/33976972,https://doi.org/10.7717/peerj.11205,33976972,10.7717/peerj.11205
7762,open_access/33866309,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8295202,33866309,10.1158/1940-6207.CAPR-20-0534
7771,open_access/34123502,https://doi.org/10.1364/boe.417478,34123502,10.1364/BOE.417478
7853,open_access/34350403,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8328112,34350403,10.1148/ryai.2021200097
7858,open_access/34350409,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8328109,34350409,10.1148/ryai.2021200190
7890,open_access/34123497,https://doi.org/10.1364/boe.418364,34123497,10.1364/BOE.418364
7911,open_access/33921451,https://doi.org/10.3390/s21082709,33921451,10.3390/s21082709
7963,open_access/33835685,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/imj.15140,33835685,10.1111/imj.15140
7975,open_access/33835879,https://www.tandfonline.com/doi/pdf/10.1080/17512433.2021.1911642?needAccess=true,33835879,10.1080/17512433.2021.1911642
7988,open_access/33969307,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8098086,33969307,10.1148/ryct.2021200477
8009,open_access/34123494,https://doi.org/10.1364/boe.423224,34123494,10.1364/BOE.423224
8027,open_access/33829665,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1759-7714.13958,33829665,10.1111/1759-7714.13958
8033,open_access/33650265,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bju.15379,33650265,10.1111/bju.15379
8040,open_access/33763863,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/nan.12710,33763863,10.1111/nan.12710
8079,open_access/33820457,https://www.tandfonline.com/doi/pdf/10.1080/02713683.2021.1900268?needAccess=true,33820457,10.1080/02713683.2021.1900268
8085,open_access/33821419,https://doi.org/10.1007/s11548-021-02356-7,33821419,10.1007/s11548-021-02356-7
8131,open_access/34123488,https://doi.org/10.1364/boe.421961,34123488,10.1364/BOE.421961
8137,open_access/33811362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8273095,33811362,10.1002/eat.23510
8139,open_access/33834092,https://doi.org/10.7717/peerj-cs.345,33834092,10.7717/peerj-cs.345
8178,open_access/33869635,https://doi.org/10.1155/2021/8865237,33869635,10.1155/2021/8865237
8200,open_access/34350405,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8328107,34350405,10.1148/ryai.2021200148
8203,open_access/33850667,https://doi.org/10.7717/peerj.11182,33850667,10.7717/peerj.11182
8208,open_access/33738861,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/exd.14330,33738861,10.1111/exd.14330
8211,open_access/33817689,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/emp2.12406,33817689,10.1002/emp2.12406
8228,open_access/33783571,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8964270,33783571,10.1007/s00330-021-07853-6
8239,open_access/33783247,https://journals.sagepub.com/doi/pdf/10.1177/00220345211005338,33783247,10.1177/00220345211005338
8240,open_access/33626204,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/path.5653,33626204,10.1002/path.5653
8246,open_access/33854823,https://www.tandfonline.com/doi/pdf/10.1080/2162402X.2021.1904573?needAccess=true,33854823,10.1080/2162402X.2021.1904573
8247,open_access/33778966,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.14711,33778966,10.1002/mp.14711
8262,open_access/34046201,https://doi.org/10.2144/fsoa-2020-0206,34046201,10.2144/fsoa-2020-0206
8267,open_access/33996237,https://doi.org/10.1364/boe.421299,33996237,10.1364/BOE.421299
8268,open_access/33796604,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005916,33796604,10.1117/1.JMI.8.2.024501
8269,open_access/33779485,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8098075,33779485,10.1080/15384101.2021.1903208
8278,open_access/33773094,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mgg3.1636,33773094,10.1002/mgg3.1636
8287,open_access/33795526,https://doi.org/10.18632/aging.202752,33795526,10.18632/aging.202752
8290,open_access/33814922,https://doi.org/10.2147/jir.s301866,33814922,10.2147/JIR.S301866
8293,open_access/34230740,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/exsy.12694,34230740,10.1111/exsy.12694
8295,open_access/33778095,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7995198,33778095,10.1117/1.JMI.8.2.024002
8296,open_access/34386682,https://doi.org/10.2106/jbjs.oa.20.00128,34386682,10.2106/JBJS.OA.20.00128
8332,open_access/33711187,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ocr.12482,33711187,10.1111/ocr.12482
8367,open_access/33854400,https://journals.sagepub.com/doi/pdf/10.1177/11795549211000017,33854400,10.1177/11795549211000017
8371,open_access/33760360,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3838,33760360,10.1002/cam4.3838
8379,open_access/33996231,https://doi.org/10.1364/boe.416167,33996231,10.1364/BOE.416167
8388,open_access/33778148,https://doi.org/10.1002/trc2.12135,33778148,10.1002/trc2.12135
8397,open_access/33755256,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mrm.28768,33755256,10.1002/mrm.28768
8399,open_access/33755865,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8289970,33755865,10.1007/s10278-021-00444-3
8402,open_access/33755269,https://doi.org/10.1002/hbm.25423,33755269,10.1002/hbm.25423
8404,open_access/33834109,https://doi.org/10.7717/peerj-cs.442,33834109,10.7717/peerj-cs.442
8416,open_access/33758031,https://doi.org/10.1128/msystems.01277-20,33758031,10.1128/mSystems.01277-20
8428,open_access/33828457,https://doi.org/10.3389/fnins.2021.651574,33828457,10.3389/fnins.2021.651574
8430,open_access/34027414,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8133372,34027414,10.1158/2643-3230.BCD-21-0048
8432,open_access/34056635,https://pubs.acs.org/doi/pdf/10.1021/jacsau.0c00074,34056635,10.1021/jacsau.0c00074
8434,open_access/33778804,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/emp2.12363,33778804,10.1002/emp2.12363
8462,open_access/33594747,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/hepr.13628,33594747,10.1111/hepr.13628
8484,open_access/33618337,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8208632,33618337,10.1088/1741-2552/abe8ae
8491,open_access/33738883,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25368,33738883,10.1002/hbm.25368
8503,open_access/33739298,https://jmir.org/api/download?alt_name=diabetes_v6i1e23364_app1.pdf&filename=f38dfe0b279c8dbf9a81fa23fb40bd41.pdf,33739298,10.2196/23364
8506,open_access/33738898,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25409,33738898,10.1002/hbm.25409
8516,open_access/33914464,https://journals.lww.com/annalsofsurgery/Abstract/9000/Towards_Patient_Centered_Decision_Making_in_Breast.93648.aspx,33914464,10.1097/SLA.0000000000004862
8521,open_access/33738598,https://link.springer.com/article/10.1007%2Fs00330-021-07783-3,33738598,10.1007/s00330-021-07783-3
8529,open_access/33684314,https://doi.org/10.1259/bjr.20200026,33684314,10.1259/bjr.20200026
8531,open_access/33747815,https://doi.org/10.18240/ijo.2021.03.10,33747815,10.18240/ijo.2021.03.10
8542,open_access/33665831,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/aogs.14137,33665831,10.1111/aogs.14137
8554,open_access/34350407,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8328106,34350407,10.1148/ryai.2021200183
8559,open_access/33651430,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ejhf.2144,33651430,10.1002/ejhf.2144
8561,open_access/33731369,https://publications.aap.org/pediatrics/article-pdf/147/4/e2020034546/1181988/peds_2020034546.pdf,33731369,10.1542/peds.2020-034546
8562,open_access/33730728,https://doi.org/10.22541/au.158921629.91568110,33730728,10.1159/000515334
8571,open_access/33730733,http://hdl.handle.net/10044/1/87479,33730733,10.1159/000514503
8592,open_access/33565124,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/path.5638,33565124,10.1002/path.5638
8593,open_access/33758789,https://aip.scitation.org/doi/pdf/10.1063/5.0031615,33758789,10.1063/5.0031615
8599,open_access/33724588,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25387,33724588,10.1002/hbm.25387
8601,open_access/33728563,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8290011,33728563,10.1007/s10278-021-00428-3
8606,open_access/33727393,https://doi.org/10.1128/msystems.00177-21,33727393,10.1128/mSystems.00177-21
8607,open_access/33850627,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/htl2.12005,33850627,10.1049/htl2.12005
8625,open_access/33849253,https://jphres.org/index.php/jphres/article/download/1985/771,33849253,10.4081/jphr.2021.1985
8628,open_access/33719135,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/anec.12839,33719135,10.1111/anec.12839
8634,open_access/34703393,https://doi.org/10.4103/wjnm.wjnm_104_20,34703393,10.4103/wjnm.WJNM_104_20
8643,open_access/33719168,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jmri.27599,33719168,10.1002/jmri.27599
8646,open_access/33735108,https://doi.org/10.18632/aging.202816,33735108,10.18632/aging.202816
8653,open_access/33713584,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8127556,33713584,10.1002/iid3.421
8654,open_access/33713568,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1759-7714.13926,33713568,10.1111/1759-7714.13926
8660,open_access/33790966,https://doi.org/10.1155/2021/6620159,33790966,10.1155/2021/6620159
8680,open_access/33817036,https://doi.org/10.7717/peerj-cs.390,33817036,10.7717/peerj-cs.390
8683,open_access/33709532,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8812258,33709532,10.1002/jmri.27595
8684,open_access/33709570,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3776,33709570,10.1002/cam4.3776
8699,open_access/33332644,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.14658,33332644,10.1002/mp.14658
8702,open_access/33777347,https://doi.org/10.1155/2021/6695518,33777347,10.1155/2021/6695518
8725,open_access/33744870,https://doi.org/10.18632/aging.202775,33744870,10.18632/aging.202775
8738,open_access/34017889,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8116184,34017889,10.3934/publichealth.2021019
8740,open_access/33688838,https://jmir.org/api/download?alt_name=medinform_v9i3e21331_app1.pdf&filename=5d861c8f014ccf1907738a72b4551dd2.pdf,33688838,10.2196/21331
8744,open_access/33817058,https://doi.org/10.7717/peerj-cs.423,33817058,10.7717/peerj-cs.423
8754,open_access/33714951,https://doi.org/10.18632/aging.202689,33714951,10.18632/aging.202689
8756,open_access/34136817,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8204134,34136817,10.1148/ryai.2021200204
8761,open_access/33719599,https://journals.sagepub.com/doi/pdf/10.1177/1932296821999370,33719599,10.1177/1932296821999370
8770,open_access/33693994,https://link.springer.com/article/10.1007%2Fs00330-021-07816-x,33693994,10.1007/s00330-021-07816-x
8771,open_access/33694328,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/brb3.2103,33694328,10.1002/brb3.2103
8785,open_access/33225476,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7753662,33225476,10.1002/mp.14609
8792,open_access/33739635,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8236359,33739635,10.3348/kjr.2020.1104
8807,open_access/33732553,https://doi.org/10.7717/peerj.11006,33732553,10.7717/peerj.11006
8815,open_access/33686873,https://journals.sagepub.com/doi/pdf/10.1177/1932296821997854,33686873,10.1177/1932296821997854
8819,open_access/33727785,https://doi.org/10.2147/opth.s289425,33727785,10.2147/OPTH.S289425
8825,open_access/33686525,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8289963,33686525,10.1007/s10278-021-00418-5
8826,open_access/33682475,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8411414,33682475,10.1177/1074248421995348
8829,open_access/33108778,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8122624,33108778,10.1088/1741-2552/abc529
8839,open_access/33763374,https://doi.org/10.3389/fonc.2021.640881,33763374,10.3389/fonc.2021.640881
8843,open_access/34026445,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202003893,34026445,10.1002/advs.202003893
8868,open_access/33754044,https://doi.org/10.7150/thno.56202,33754044,10.7150/thno.56202
8878,open_access/34026669,https://journals.sagepub.com/doi/pdf/10.1177/2292550321997012,34026669,10.1177/2292550321997012
8888,open_access/33807545,https://www.mdpi.com/2075-1729/11/3/200/pdf,33807545,10.3390/life11030200
8889,open_access/34366489,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8293734,34366489,10.1177/0037549721996031
8891,open_access/33807997,https://www.mdpi.com/2073-4409/10/3/576/pdf,33807997,10.3390/cells10030576
8892,open_access/33807882,https://www.mdpi.com/2077-0383/10/5/1089/pdf,33807882,10.3390/jcm10051089
8897,open_access/33747116,https://doi.org/10.1155/2021/8894222,33747116,10.1155/2021/8894222
8908,open_access/33807561,https://www.mdpi.com/1660-4601/18/5/2584/pdf,33807561,10.3390/ijerph18052584
8912,open_access/32750956,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7872470,32750956,10.1109/JBHI.2020.3008601
8914,open_access/32750964,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8004550,32750964,10.1109/JBHI.2020.3009903
8921,open_access/33913675,https://journals.lww.com/annalsofsurgery/Abstract/9000/A_Deep_Learning_Approach_to_Visualise_Aortic.93654.aspx,33913675,10.1097/SLA.0000000000004835
8929,open_access/33806474,https://www.mdpi.com/1660-4601/18/5/2551/pdf,33806474,10.3390/ijerph18052551
8939,open_access/33806525,https://www.mdpi.com/1424-8220/21/5/1786/pdf,33806525,10.3390/s21051786
8951,open_access/33806367,https://www.mdpi.com/2079-6374/11/3/69/pdf,33806367,10.3390/bios11030069
8956,open_access/33806712,https://www.mdpi.com/1424-8220/21/5/1792/pdf,33806712,10.3390/s21051792
8974,open_access/33802357,https://www.mdpi.com/1424-8220/21/5/1734/pdf,33802357,10.3390/s21051734
8975,open_access/33802428,https://www.mdpi.com/1424-8220/21/5/1742/pdf,33802428,10.3390/s21051742
8987,open_access/33686949,https://doi.org/10.18632/aging.202594,33686949,10.18632/aging.202594
8988,open_access/33802369,https://www.mdpi.com/2072-6694/13/5/1073/pdf,33802369,10.3390/cancers13051073
8991,open_access/33658605,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8413393,33658605,10.1038/s41380-021-01051-y
8995,open_access/33586812,https://doi.org/10.1002/jor.25010,33586812,10.1002/jor.25010
8998,open_access/33801384,https://www.mdpi.com/2077-0383/10/5/1009/pdf,33801384,10.3390/jcm10051009
9001,open_access/33166251,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8544001,33166251,10.1109/TMI.2020.3036933
9004,open_access/33821095,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ima.22566,33821095,10.1002/ima.22566
9006,open_access/33801207,https://www.mdpi.com/2077-0383/10/5/992/pdf,33801207,10.3390/jcm10050992
9010,open_access/33801325,https://www.mdpi.com/1660-4601/18/5/2428/pdf,33801325,10.3390/ijerph18052428
9018,open_access/33801175,https://www.mdpi.com/2077-0383/10/5/972/pdf,33801175,10.3390/jcm10050972
9043,open_access/33804560,https://www.mdpi.com/2227-9032/9/3/260/pdf,33804560,10.3390/healthcare9030260
9045,open_access/33647219,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8740667,33647219,10.1044/2020_JSLHR-20-00288
9049,open_access/33804469,https://www.mdpi.com/2077-0383/10/5/953/pdf,33804469,10.3390/jcm10050953
9050,open_access/34169041,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8214035,34169041,10.47176/mjiri.35.29
9051,open_access/33821097,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ima.22564,33821097,10.1002/ima.22564
9052,open_access/33804317,https://www.mdpi.com/1424-8220/21/5/1669/pdf,33804317,10.3390/s21051669
9059,open_access/33804366,https://www.mdpi.com/1424-8220/21/5/1678/pdf,33804366,10.3390/s21051678
9064,open_access/33804562,https://www.mdpi.com/2077-0383/10/5/961/pdf,33804562,10.3390/jcm10050961
9075,open_access/33604961,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/dth.14902,33604961,10.1111/dth.14902
9078,open_access/33671029,https://www.mdpi.com/1660-4601/18/5/2364/pdf,33671029,10.3390/ijerph18052364
9086,open_access/33727913,https://doi.org/10.1155/2021/6693206,33727913,10.1155/2021/6693206
9088,open_access/33673564,https://www.mdpi.com/2079-6382/10/3/239/pdf,33673564,10.3390/antibiotics10030239
9090,open_access/33717471,https://journals.sagepub.com/doi/pdf/10.1177/2048004021999900,33717471,10.1177/2048004021999900
9094,open_access/33638457,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/epi.16853,33638457,10.1111/epi.16853
9095,open_access/33673506,https://www.mdpi.com/2072-6694/13/5/991/pdf,33673506,10.3390/cancers13050991
9098,open_access/33673415,https://www.mdpi.com/1424-8220/21/5/1647/pdf,33673415,10.3390/s21051647
9115,open_access/33539308,https://doi.org/10.2196/23458,33539308,10.2196/23458
9120,open_access/34616899,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8488948,34616899,10.1109/lra.2021.3062562
9121,open_access/33652727,https://www.mdpi.com/2079-7737/10/3/175/pdf,33652727,10.3390/biology10030175
9124,open_access/33652713,https://www.mdpi.com/2076-3425/11/3/293/pdf,33652713,10.3390/brainsci11030293
9127,open_access/33627045,https://www.tandfonline.com/doi/pdf/10.1080/17453674.2021.1891512?needAccess=true,33627045,10.1080/17453674.2021.1891512
9130,open_access/33718871,https://journals.sagepub.com/doi/pdf/10.1177/2631774521990623,33718871,10.1177/2631774521990623
9134,open_access/33634415,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8290020,33634415,10.1007/s10278-021-00432-7
9135,open_access/33668757,https://www.mdpi.com/1424-8220/21/5/1589/pdf,33668757,10.3390/s21051589
9136,open_access/33665002,https://doi.org/10.7717/peerj.10549,33665002,10.7717/peerj.10549
9139,open_access/33797468,https://doi.org/10.1097/cm9.0000000000001401,33797468,10.1097/CM9.0000000000001401
