,url,link,download
775,https://doi.org/10.1002/epi4.12520,https://doi.org/10.1002/epi4.12520,
776,https://doi.org/10.3390/diagnostics11071299,https://doi.org/10.3390/diagnostics11071299,
777,https://doi.org/10.3390/s21144928,https://doi.org/10.3390/s21144928,
778,https://doi.org/10.3390/s21144926,https://doi.org/10.3390/s21144926,
779,https://doi.org/10.1364/BOE.430467,https://doi.org/10.1364/BOE.430467,
780,https://doi.org/10.3346/jkms.2021.36.e187,https://doi.org/10.3346/jkms.2021.36.e187,
781,https://doi.org/10.3390/cancers13143616,https://doi.org/10.3390/cancers13143616,
782,https://doi.org/10.3390/cancers13143611,https://doi.org/10.3390/cancers13143611,
783,https://doi.org/10.3390/healthcare9070911,https://doi.org/10.3390/healthcare9070911,
784,https://doi.org/10.3390/ijerph18147625,https://doi.org/10.3390/ijerph18147625,
785,https://doi.org/10.3390/ijerph18147635,https://doi.org/10.3390/ijerph18147635,
786,https://doi.org/10.2196/26769,https://doi.org/10.2196/26769,
787,https://doi.org/10.1002/advs.202101129,https://doi.org/10.1002/advs.202101129,
788,https://doi.org/10.1055/a-1490-8960,https://doi.org/10.1055/a-1490-8960,
789,https://doi.org/10.1177/17562864211029551,https://doi.org/10.1177/17562864211029551,
790,https://doi.org/10.1111/epi.16967,https://doi.org/10.1111/epi.16967,
791,https://doi.org/10.1002/brb3.2238,https://doi.org/10.1002/brb3.2238,
792,https://doi.org/10.7717/peerj-cs.622,https://doi.org/10.7717/peerj-cs.622,
793,https://doi.org/10.1111/bju.15515,https://doi.org/10.1111/bju.15515,
794,https://doi.org/10.1177/13524585211029860,https://doi.org/10.1177/13524585211029860,
795,https://doi.org/10.3390/diagnostics11071255,https://doi.org/10.3390/diagnostics11071255,
796,https://doi.org/10.5624/isd.20210077,https://doi.org/10.5624/isd.20210077,
797,https://doi.org/10.1097/CCE.0000000000000476,https://doi.org/10.1097/CCE.0000000000000476,
798,https://doi.org/10.3390/s21144785,https://doi.org/10.3390/s21144785,
799,https://doi.org/10.1155/2021/9523039,https://doi.org/10.1155/2021/9523039,
800,https://doi.org/10.1080/2162402X.2021.1947665,https://doi.org/10.1080/2162402X.2021.1947665,
801,https://doi.org/10.2196/26540,https://doi.org/10.2196/26540,
802,https://doi.org/10.1038/s43587-021-00082-y,https://doi.org/10.1038/s43587-021-00082-y,
803,https://doi.org/10.3346/jkms.2021.36.e175,https://doi.org/10.3346/jkms.2021.36.e175,
804,https://doi.org/10.1002/acm2.13350,https://doi.org/10.1002/acm2.13350,
805,https://doi.org/10.1080/21678421.2021.1927102,https://doi.org/10.1080/21678421.2021.1927102,
806,https://doi.org/10.1177/09544119211028380,https://doi.org/10.1177/09544119211028380,
807,https://doi.org/10.1002/mp.14834,https://doi.org/10.1002/mp.14834,
808,https://doi.org/10.1002/mp.15044,https://doi.org/10.1002/mp.15044,
809,https://doi.org/10.1002/hbm.25565,https://doi.org/10.1002/hbm.25565,
810,https://doi.org/10.1111/epi.16990,https://doi.org/10.1111/epi.16990,
811,https://doi.org/10.1161/STROKEAHA.120.030950,https://doi.org/10.1161/STROKEAHA.120.030950,
812,https://doi.org/10.1364/BOE.426803,https://doi.org/10.1364/BOE.426803,
813,https://doi.org/10.1002/hep4.1768,https://doi.org/10.1002/hep4.1768,
814,https://doi.org/10.1002/onco.13869,https://doi.org/10.1002/onco.13869,
815,https://doi.org/10.1080/14767058.2021.1918670,https://doi.org/10.1080/14767058.2021.1918670,
816,https://doi.org/10.1177/15353702211018970,https://doi.org/10.1177/15353702211018970,
817,https://doi.org/10.3390/s21144638,https://doi.org/10.3390/s21144638,
818,https://doi.org/10.7717/peerj.11692,https://doi.org/10.7717/peerj.11692,
819,https://doi.org/10.1177/21925682211026910,https://doi.org/10.1177/21925682211026910,
820,https://doi.org/10.1007/s00330-021-08146-8,https://doi.org/10.1007/s00330-021-08146-8,
821,https://doi.org/10.1259/bjro.20200073,https://doi.org/10.1259/bjro.20200073,
822,https://doi.org/10.1002/hbm.25575,https://doi.org/10.1002/hbm.25575,
823,https://doi.org/10.20524/aog.2021.0653,https://doi.org/10.20524/aog.2021.0653,
824,https://doi.org/10.5021/ad.2021.33.4.345,https://doi.org/10.5021/ad.2021.33.4.345,
825,https://doi.org/10.1111/1754-9485.13278,https://doi.org/10.1111/1754-9485.13278,
826,https://doi.org/10.1097/CM9.0000000000001547,https://doi.org/10.1097/CM9.0000000000001547,
827,https://doi.org/10.1111/hepr.13681,https://doi.org/10.1111/hepr.13681,
828,https://doi.org/10.1002/cpe.6434,https://doi.org/10.1002/cpe.6434,
829,https://doi.org/10.1088/1361-6579/ac08e6,https://doi.org/10.1088/1361-6579/ac08e6,
830,https://doi.org/10.1177/26317745211014698,https://doi.org/10.1177/26317745211014698,
831,https://doi.org/10.7717/peerj-cs.607,https://doi.org/10.7717/peerj-cs.607,
832,https://doi.org/10.1049/syb2.12031,https://doi.org/10.1049/syb2.12031,
833,https://doi.org/10.20900/jpbs.20210011,https://doi.org/10.20900/jpbs.20210011,
834,https://doi.org/10.4103/jhrs.jhrs_26_21,https://doi.org/10.4103/jhrs.jhrs_26_21,
835,https://doi.org/10.3389/fimmu.2021.700782,https://doi.org/10.3389/fimmu.2021.700782,
836,https://doi.org/10.1364/BOE.432654,https://doi.org/10.1364/BOE.432654,
837,https://doi.org/10.1002/acm2.13327,https://doi.org/10.1002/acm2.13327,
838,https://doi.org/10.1002/mp.14987,https://doi.org/10.1002/mp.14987,
839,https://doi.org/10.1111/ocr.12493,https://doi.org/10.1111/ocr.12493,
840,https://doi.org/10.1097/CCE.0000000000000453,https://doi.org/10.1097/CCE.0000000000000453,
841,https://doi.org/10.3390/diagnostics11071156,https://doi.org/10.3390/diagnostics11071156,
842,https://doi.org/10.1183/13993003.02591-2020,https://doi.org/10.1183/13993003.02591-2020,
843,https://doi.org/10.1002/spe.3011,https://doi.org/10.1002/spe.3011,
844,https://doi.org/10.1145/3463494,https://doi.org/10.1145/3463494,
845,https://doi.org/10.1148/ryct.2021200580,https://doi.org/10.1148/ryct.2021200580,
846,https://doi.org/10.1002/hep.31750,https://doi.org/10.1002/hep.31750,
847,https://doi.org/10.1080/21645515.2021.1940651,https://doi.org/10.1080/21645515.2021.1940651,
848,https://doi.org/10.1364/BOE.431356,https://doi.org/10.1364/BOE.431356,
849,https://doi.org/10.1002/acm2.13320,https://doi.org/10.1002/acm2.13320,
850,https://doi.org/10.1088/1361-6560/ac09a2,https://doi.org/10.1088/1361-6560/ac09a2,
851,https://doi.org/10.3390/cancers13133106,https://doi.org/10.3390/cancers13133106,
852,https://doi.org/10.1021/acs.analchem.1c01061,https://doi.org/10.1021/acs.analchem.1c01061,
853,https://doi.org/10.1002/mp.14827,https://doi.org/10.1002/mp.14827,
854,https://doi.org/10.1002/joa3.12555,https://doi.org/10.1002/joa3.12555,
855,https://doi.org/10.3390/diagnostics11071136,https://doi.org/10.3390/diagnostics11071136,
856,https://doi.org/10.1002/cyto.a.24467,https://doi.org/10.1002/cyto.a.24467,
857,https://doi.org/10.1088/1361-6560/abfff0,https://doi.org/10.1088/1361-6560/abfff0,
858,https://doi.org/10.3390/cancers13133109,https://doi.org/10.3390/cancers13133109,
859,https://doi.org/10.1002/mp.14774,https://doi.org/10.1002/mp.14774,
860,https://doi.org/10.1002/jbio.202100078,https://doi.org/10.1002/jbio.202100078,
861,https://doi.org/10.14218/JCTH.2021.00023,https://doi.org/10.14218/JCTH.2021.00023,
862,https://doi.org/10.1158/0008-5472.CAN-20-3334,https://doi.org/10.1158/0008-5472.CAN-20-3334,
863,https://doi.org/10.1002/1878-0261.13014,https://doi.org/10.1002/1878-0261.13014,
864,https://doi.org/10.1002/jcsm.12733,https://doi.org/10.1002/jcsm.12733,
865,https://doi.org/10.1002/jcsm.12731,https://doi.org/10.1002/jcsm.12731,
866,https://doi.org/10.1002/jcsm.12747,https://doi.org/10.1002/jcsm.12747,
867,https://doi.org/10.1088/1361-6579/abf9f3,https://doi.org/10.1088/1361-6579/abf9f3,
868,https://doi.org/10.1152/japplphysiol.00150.2021,https://doi.org/10.1152/japplphysiol.00150.2021,
869,https://doi.org/10.1128/AAC.00063-21,https://doi.org/10.1128/AAC.00063-21,
870,https://doi.org/10.1148/ryct.2021200486,https://doi.org/10.1148/ryct.2021200486,
871,https://doi.org/10.1111/jcmm.16671,https://doi.org/10.1111/jcmm.16671,
872,https://doi.org/10.1002/jmri.27776,https://doi.org/10.1002/jmri.27776,
873,https://doi.org/10.1126/sciadv.abf5695,https://doi.org/10.1126/sciadv.abf5695,
874,https://doi.org/10.1002/cam4.4042,https://doi.org/10.1002/cam4.4042,
875,https://doi.org/10.1097/CCE.0000000000000431,https://doi.org/10.1097/CCE.0000000000000431,
876,https://doi.org/10.21037/aes-20-114,https://doi.org/10.21037/aes-20-114,
877,https://doi.org/10.1097/CCE.0000000000000442,https://doi.org/10.1097/CCE.0000000000000442,
878,https://doi.org/10.3389/fgene.2021.665469,https://doi.org/10.3389/fgene.2021.665469,
879,https://doi.org/10.1002/jemt.23713,https://doi.org/10.1002/jemt.23713,
880,https://doi.org/10.1088/1361-6560/ac01f4,https://doi.org/10.1088/1361-6560/ac01f4,
881,https://doi.org/10.1111/iwj.13644,https://doi.org/10.1111/iwj.13644,
882,https://doi.org/10.1155/2021/5569458,https://doi.org/10.1155/2021/5569458,
883,https://doi.org/10.1177/26317745211020277,https://doi.org/10.1177/26317745211020277,
884,https://doi.org/10.2144/fsoa-2020-0207,https://doi.org/10.2144/fsoa-2020-0207,
885,https://doi.org/10.1080/17538157.2021.1939355,https://doi.org/10.1080/17538157.2021.1939355,
886,https://doi.org/10.1097/CCE.0000000000000450,https://doi.org/10.1097/CCE.0000000000000450,
887,https://doi.org/10.3390/jpm11060541,https://doi.org/10.3390/jpm11060541,
888,https://doi.org/10.3389/frai.2021.684609,https://doi.org/10.3389/frai.2021.684609,
889,https://doi.org/10.1155/2021/5572470,https://doi.org/10.1155/2021/5572470,
890,https://doi.org/10.18632/aging.203122,https://doi.org/10.18632/aging.203122,
891,https://doi.org/10.1002/cam4.4044,https://doi.org/10.1002/cam4.4044,
892,https://doi.org/10.1364/BOE.428302,https://doi.org/10.1364/BOE.428302,
893,https://doi.org/10.1088/1741-2552/ac0584,https://doi.org/10.1088/1741-2552/ac0584,
894,https://doi.org/10.1002/alz.12387,https://doi.org/10.1002/alz.12387,
895,https://doi.org/10.1002/dad2.12207,https://doi.org/10.1002/dad2.12207,
896,https://doi.org/10.1259/bjr.20201444,https://doi.org/10.1259/bjr.20201444,
897,https://doi.org/10.1002/mrm.28852,https://doi.org/10.1002/mrm.28852,
898,https://doi.org/10.1111/iwj.13623,https://doi.org/10.1111/iwj.13623,
899,https://doi.org/10.18632/oncotarget.27979,https://doi.org/10.18632/oncotarget.27979,
900,https://doi.org/10.1007/978-3-030-77211-6_29,https://doi.org/10.1007/978-3-030-77211-6_29,
901,https://doi.org/10.1128/mSystems.01367-20,https://doi.org/10.1128/mSystems.01367-20,
902,https://doi.org/10.1111/ddg.14510,https://doi.org/10.1111/ddg.14510,
903,https://doi.org/10.3390/s21113878,https://doi.org/10.3390/s21113878,
904,https://doi.org/10.1111/ocr.12501,https://doi.org/10.1111/ocr.12501,
905,https://doi.org/10.1002/acr2.11266,https://doi.org/10.1002/acr2.11266,
906,https://doi.org/10.3390/s21113883,https://doi.org/10.3390/s21113883,
907,https://doi.org/10.1002/ima.22611,https://doi.org/10.1002/ima.22611,
908,https://doi.org/10.1002/ehf2.13398,https://doi.org/10.1002/ehf2.13398,
909,https://doi.org/10.1002/ehf2.13358,https://doi.org/10.1002/ehf2.13358,
910,https://doi.org/10.1002/mds.28661,https://doi.org/10.1002/mds.28661,
911,https://doi.org/10.18632/aging.203071,https://doi.org/10.18632/aging.203071,
912,https://doi.org/10.1155/2021/6656942,https://doi.org/10.1155/2021/6656942,
913,https://doi.org/10.1002/cam4.4048,https://doi.org/10.1002/cam4.4048,
914,https://doi.org/10.1007/s10143-021-01573-7,https://doi.org/10.1007/s10143-021-01573-7,
915,https://doi.org/10.1002/cjp2.227,https://doi.org/10.1002/cjp2.227,
916,https://doi.org/10.1111/exsy.12742,https://doi.org/10.1111/exsy.12742,
917,https://doi.org/10.1155/2021/9928899,https://doi.org/10.1155/2021/9928899,
918,https://doi.org/10.2196/28868,https://doi.org/10.2196/28868,
919,https://doi.org/10.1002/brb3.2201,https://doi.org/10.1002/brb3.2201,
920,https://doi.org/10.1111/ics.12706,https://doi.org/10.1111/ics.12706,
921,https://doi.org/10.1002/ehf2.13375,https://doi.org/10.1002/ehf2.13375,
922,https://doi.org/10.1155/2021/6694784,https://doi.org/10.1155/2021/6694784,
923,https://doi.org/10.1002/mp.14903,https://doi.org/10.1002/mp.14903,
924,https://doi.org/10.1364/BOE.415105,https://doi.org/10.1364/BOE.415105,
925,https://doi.org/10.1155/2021/5540186,https://doi.org/10.1155/2021/5540186,
926,https://doi.org/10.7717/peerj-cs.555,https://doi.org/10.7717/peerj-cs.555,
927,https://doi.org/10.1002/jcla.23833,https://doi.org/10.1002/jcla.23833,
928,https://doi.org/10.1177/21925682211019361,https://doi.org/10.1177/21925682211019361,
929,https://doi.org/10.7717/peerj-cs.551,https://doi.org/10.7717/peerj-cs.551,
930,https://doi.org/10.1002/mp.14927,https://doi.org/10.1002/mp.14927,
931,https://doi.org/10.7717/peerj-cs.511,https://doi.org/10.7717/peerj-cs.511,
932,https://doi.org/10.1109/isbi48211.2021.9434127,https://doi.org/10.1109/isbi48211.2021.9434127,
933,https://doi.org/10.5435/JAAOSGlobal-D-21-00093,https://doi.org/10.5435/JAAOSGlobal-D-21-00093,
934,https://doi.org/10.1109/ISBI48211.2021.9434018,https://doi.org/10.1109/ISBI48211.2021.9434018,
935,https://doi.org/10.1002/jmri.27741,https://doi.org/10.1002/jmri.27741,
936,https://doi.org/10.1109/ISBI48211.2021.9434034,https://doi.org/10.1109/ISBI48211.2021.9434034,
937,https://doi.org/10.1109/isbi48211.2021.9433879,https://doi.org/10.1109/isbi48211.2021.9433879,
938,https://doi.org/10.7717/peerj-cs.560,https://doi.org/10.7717/peerj-cs.560,
939,https://doi.org/10.18632/aging.203082,https://doi.org/10.18632/aging.203082,
940,https://doi.org/10.1038/s41591-021-01339-0,https://doi.org/10.1038/s41591-021-01339-0,
941,https://doi.org/10.2196/25237,https://doi.org/10.2196/25237,
942,https://doi.org/10.1016/j.amjms.2021.04.001,https://doi.org/10.1016/j.amjms.2021.04.001,
943,https://doi.org/10.1002/hbm.25534,https://doi.org/10.1002/hbm.25534,
944,https://doi.org/10.1002/dad2.12201,https://doi.org/10.1002/dad2.12201,
945,https://doi.org/10.1364/BOE.421333,https://doi.org/10.1364/BOE.421333,
946,https://doi.org/10.1186/s12911-021-01510-0,https://doi.org/10.1186/s12911-021-01510-0,
947,https://doi.org/10.1002/lci2.25,https://doi.org/10.1002/lci2.25,
948,https://doi.org/10.1002/aur.2540,https://doi.org/10.1002/aur.2540,
949,https://doi.org/10.2217/fon-2020-1254,https://doi.org/10.2217/fon-2020-1254,
950,https://doi.org/10.1148/ryai.2021200172,https://doi.org/10.1148/ryai.2021200172,
951,https://doi.org/10.1128/JCM.02959-20,https://doi.org/10.1128/JCM.02959-20,
952,https://doi.org/10.1111/bpa.12974,https://doi.org/10.1111/bpa.12974,
953,https://doi.org/10.1016/j.procs.2021.03.070,https://doi.org/10.1016/j.procs.2021.03.070,
954,https://doi.org/10.1002/gcc.22956,https://doi.org/10.1002/gcc.22956,
955,https://doi.org/10.7717/peerj-cs.541,https://doi.org/10.7717/peerj-cs.541,
956,https://doi.org/10.18632/aging.203032,https://doi.org/10.18632/aging.203032,
957,https://doi.org/10.1097/CCE.0000000000000426,https://doi.org/10.1097/CCE.0000000000000426,
958,https://doi.org/10.1111/bjh.17524,https://doi.org/10.1111/bjh.17524,
959,https://doi.org/10.1080/17461391.2021.1921041,https://doi.org/10.1080/17461391.2021.1921041,
960,https://doi.org/10.1007/s00330-021-08014-5,https://doi.org/10.1007/s00330-021-08014-5,
961,https://doi.org/10.1002/mp.14907,https://doi.org/10.1002/mp.14907,
962,https://doi.org/10.1111/eip.13175,https://doi.org/10.1111/eip.13175,
963,https://doi.org/10.1002/ams2.666,https://doi.org/10.1002/ams2.666,
964,https://doi.org/10.1111/jsr.13386,https://doi.org/10.1111/jsr.13386,
965,https://doi.org/10.1038/s41591-021-01342-5,https://doi.org/10.1038/s41591-021-01342-5,
966,https://doi.org/10.1002/dad2.12140,https://doi.org/10.1002/dad2.12140,
967,https://doi.org/10.1002/mp.14624,https://doi.org/10.1002/mp.14624,
968,https://doi.org/10.18632/aging.203033,https://doi.org/10.18632/aging.203033,
969,https://doi.org/10.2217/cer-2020-0230,https://doi.org/10.2217/cer-2020-0230,
970,https://doi.org/10.1002/cam4.3965,https://doi.org/10.1002/cam4.3965,
971,https://doi.org/10.1002/dad2.12187,https://doi.org/10.1002/dad2.12187,
972,https://doi.org/10.1080/20002297.2021.1921486,https://doi.org/10.1080/20002297.2021.1921486,
973,https://doi.org/10.1109/icassp39728.2021.9413538,https://doi.org/10.1109/icassp39728.2021.9413538,
974,https://doi.org/10.1109/icassp39728.2021.9414041,https://doi.org/10.1109/icassp39728.2021.9414041,
975,https://doi.org/10.1002/ima.22595,https://doi.org/10.1002/ima.22595,
976,https://doi.org/10.1148/ryai.2021200127,https://doi.org/10.1148/ryai.2021200127,
977,https://doi.org/10.1097/CCE.0000000000000402,https://doi.org/10.1097/CCE.0000000000000402,
978,https://doi.org/10.1111/1759-7714.13991,https://doi.org/10.1111/1759-7714.13991,
979,https://doi.org/10.1002/ca.23742,https://doi.org/10.1002/ca.23742,
980,https://doi.org/10.1111/ddg.14384,https://doi.org/10.1111/ddg.14384,
981,https://doi.org/10.1002/hbm.25529,https://doi.org/10.1002/hbm.25529,
982,https://doi.org/10.1002/cam4.3957,https://doi.org/10.1002/cam4.3957,
983,https://doi.org/10.1002/jemt.23779,https://doi.org/10.1002/jemt.23779,
984,https://doi.org/10.1002/advs.202100104,https://doi.org/10.1002/advs.202100104,
985,https://doi.org/10.1364/BOE.420507,https://doi.org/10.1364/BOE.420507,
986,https://doi.org/10.1177/15533506211018671,https://doi.org/10.1177/15533506211018671,
987,https://doi.org/10.1002/hbm.25436,https://doi.org/10.1002/hbm.25436,
988,https://doi.org/10.14309/ctg.0000000000000351,https://doi.org/10.14309/ctg.0000000000000351,
989,https://doi.org/10.7717/peerj-cs.537,https://doi.org/10.7717/peerj-cs.537,
990,https://doi.org/10.1111/bju.15386,https://doi.org/10.1111/bju.15386,
991,https://doi.org/10.1111/jgh.15522,https://doi.org/10.1111/jgh.15522,
992,https://doi.org/10.1111/ene.14859,https://doi.org/10.1111/ene.14859,
993,https://doi.org/10.1109/TNSRE.2021.3076366,https://doi.org/10.1109/TNSRE.2021.3076366,
994,https://doi.org/10.1364/BOE.422168,https://doi.org/10.1364/BOE.422168,
995,https://doi.org/10.1002/rth2.12505,https://doi.org/10.1002/rth2.12505,
996,https://doi.org/10.1002/epi4.12488,https://doi.org/10.1002/epi4.12488,
997,https://doi.org/10.1002/hbm.25437,https://doi.org/10.1002/hbm.25437,
998,https://doi.org/10.1158/1055-9965.EPI-21-0055,https://doi.org/10.1158/1055-9965.EPI-21-0055,
999,https://doi.org/10.1111/cas.14927,https://doi.org/10.1111/cas.14927,
1000,https://doi.org/10.1128/mSystems.00112-21,https://doi.org/10.1128/mSystems.00112-21,
1001,https://doi.org/10.1364/optica.418274,https://doi.org/10.1364/optica.418274,
1002,https://doi.org/10.1111/iwj.13603,https://doi.org/10.1111/iwj.13603,
1003,https://doi.org/10.18632/aging.202954,https://doi.org/10.18632/aging.202954,
1004,https://doi.org/10.1111/1556-4029.14704,https://doi.org/10.1111/1556-4029.14704,
1005,https://doi.org/10.1364/BOE.420935,https://doi.org/10.1364/BOE.420935,
1006,https://doi.org/10.1002/ajmg.a.62227,https://doi.org/10.1002/ajmg.a.62227,
1007,https://doi.org/10.2196/23681,https://doi.org/10.2196/23681,
1008,https://doi.org/10.7150/thno.57775,https://doi.org/10.7150/thno.57775,
1009,https://doi.org/10.3346/jkms.2021.36.e122,https://doi.org/10.3346/jkms.2021.36.e122,
1010,https://doi.org/10.1111/cts.13035,https://doi.org/10.1111/cts.13035,
1011,https://doi.org/10.1002/mp.14855,https://doi.org/10.1002/mp.14855,
1012,https://doi.org/10.1002/ijgo.13644,https://doi.org/10.1002/ijgo.13644,
1013,https://doi.org/10.1002/cam4.3872,https://doi.org/10.1002/cam4.3872,
1014,https://doi.org/10.1049/htl2.12010,https://doi.org/10.1049/htl2.12010,
1015,https://doi.org/10.1002/ehf2.13344,https://doi.org/10.1002/ehf2.13344,
1016,https://doi.org/10.1111/cts.13030,https://doi.org/10.1111/cts.13030,
1017,https://doi.org/10.1002/hbm.25460,https://doi.org/10.1002/hbm.25460,
1018,https://doi.org/10.1126/sciadv.abf9405,https://doi.org/10.1126/sciadv.abf9405,
1019,https://doi.org/10.1088/1741-2552/abf68a,https://doi.org/10.1088/1741-2552/abf68a,
1020,https://doi.org/10.1364/BOE.423026,https://doi.org/10.1364/BOE.423026,
1021,https://doi.org/10.2196/26909,https://doi.org/10.2196/26909,
1022,https://doi.org/10.14218/JCTH.2020.00184,https://doi.org/10.14218/JCTH.2020.00184,
1023,https://doi.org/10.1088/1741-2552/abf772,https://doi.org/10.1088/1741-2552/abf772,
1024,https://doi.org/10.1148/ryai.2021200229,https://doi.org/10.1148/ryai.2021200229,
1025,https://doi.org/10.1148/ryai.2021200260,https://doi.org/10.1148/ryai.2021200260,
1026,https://doi.org/10.1177/21501351211007106,https://doi.org/10.1177/21501351211007106,
1027,https://doi.org/10.18632/aging.202940,https://doi.org/10.18632/aging.202940,
1028,https://doi.org/10.1259/bjr.20201407,https://doi.org/10.1259/bjr.20201407,
1029,https://doi.org/10.1002/path.5662,https://doi.org/10.1002/path.5662,
1030,https://doi.org/10.7717/peerj-cs.493,https://doi.org/10.7717/peerj-cs.493,
1031,https://doi.org/10.1088/1741-2552/abf68b,https://doi.org/10.1088/1741-2552/abf68b,
1032,https://doi.org/10.1111/exsy.12705,https://doi.org/10.1111/exsy.12705,
1033,https://doi.org/10.1088/1741-2552/abf523,https://doi.org/10.1088/1741-2552/abf523,
1034,https://doi.org/10.1177/21925682211001813,https://doi.org/10.1177/21925682211001813,
1035,https://doi.org/10.21037/jeccm-20-154,https://doi.org/10.21037/jeccm-20-154,
1036,https://doi.org/10.1002/mp.14865,https://doi.org/10.1002/mp.14865,
1037,https://doi.org/10.3390/metabo11050265,https://doi.org/10.3390/metabo11050265,
1038,https://doi.org/10.7717/peerj-cs.457,https://doi.org/10.7717/peerj-cs.457,
1039,https://doi.org/10.3390/cancers13092013,https://doi.org/10.3390/cancers13092013,
1040,https://doi.org/10.1148/ryai.2021200184,https://doi.org/10.1148/ryai.2021200184,
1041,https://doi.org/10.1259/bjr.20201007,https://doi.org/10.1259/bjr.20201007,
1042,https://doi.org/10.7717/peerj-cs.492,https://doi.org/10.7717/peerj-cs.492,
1043,https://doi.org/10.7717/peerj-cs.495,https://doi.org/10.7717/peerj-cs.495,
1044,https://doi.org/10.7717/peerj.11205,https://doi.org/10.7717/peerj.11205,
1045,https://doi.org/10.1158/1940-6207.CAPR-20-0534,https://doi.org/10.1158/1940-6207.CAPR-20-0534,
1046,https://doi.org/10.1364/BOE.417478,https://doi.org/10.1364/BOE.417478,
1047,https://doi.org/10.1148/ryai.2021200097,https://doi.org/10.1148/ryai.2021200097,
1048,https://doi.org/10.1148/ryai.2021200190,https://doi.org/10.1148/ryai.2021200190,
1049,https://doi.org/10.1364/BOE.418364,https://doi.org/10.1364/BOE.418364,
1050,https://doi.org/10.3390/s21082709,https://doi.org/10.3390/s21082709,
1051,https://doi.org/10.1111/imj.15140,https://doi.org/10.1111/imj.15140,
1052,https://doi.org/10.1080/17512433.2021.1911642,https://doi.org/10.1080/17512433.2021.1911642,
1053,https://doi.org/10.1148/ryct.2021200477,https://doi.org/10.1148/ryct.2021200477,
1054,https://doi.org/10.1364/BOE.423224,https://doi.org/10.1364/BOE.423224,
1055,https://doi.org/10.1111/1759-7714.13958,https://doi.org/10.1111/1759-7714.13958,
1056,https://doi.org/10.1111/bju.15379,https://doi.org/10.1111/bju.15379,
1057,https://doi.org/10.1111/nan.12710,https://doi.org/10.1111/nan.12710,
1058,https://doi.org/10.1080/02713683.2021.1900268,https://doi.org/10.1080/02713683.2021.1900268,
1059,https://doi.org/10.1007/s11548-021-02356-7,https://doi.org/10.1007/s11548-021-02356-7,
1060,https://doi.org/10.1364/BOE.421961,https://doi.org/10.1364/BOE.421961,
1061,https://doi.org/10.1002/eat.23510,https://doi.org/10.1002/eat.23510,
1062,https://doi.org/10.7717/peerj-cs.345,https://doi.org/10.7717/peerj-cs.345,
1063,https://doi.org/10.1155/2021/8865237,https://doi.org/10.1155/2021/8865237,
1064,https://doi.org/10.1148/ryai.2021200148,https://doi.org/10.1148/ryai.2021200148,
1065,https://doi.org/10.7717/peerj.11182,https://doi.org/10.7717/peerj.11182,
1066,https://doi.org/10.1111/exd.14330,https://doi.org/10.1111/exd.14330,
1067,https://doi.org/10.1002/emp2.12406,https://doi.org/10.1002/emp2.12406,
1068,https://doi.org/10.1007/s00330-021-07853-6,https://doi.org/10.1007/s00330-021-07853-6,
1069,https://doi.org/10.1177/00220345211005338,https://doi.org/10.1177/00220345211005338,
1070,https://doi.org/10.1002/path.5653,https://doi.org/10.1002/path.5653,
1071,https://doi.org/10.1080/2162402X.2021.1904573,https://doi.org/10.1080/2162402X.2021.1904573,
1072,https://doi.org/10.1002/mp.14711,https://doi.org/10.1002/mp.14711,
1073,https://doi.org/10.2144/fsoa-2020-0206,https://doi.org/10.2144/fsoa-2020-0206,
1074,https://doi.org/10.1364/BOE.421299,https://doi.org/10.1364/BOE.421299,
1075,https://doi.org/10.1117/1.JMI.8.2.024501,https://doi.org/10.1117/1.JMI.8.2.024501,
1076,https://doi.org/10.1080/15384101.2021.1903208,https://doi.org/10.1080/15384101.2021.1903208,
1077,https://doi.org/10.1002/mgg3.1636,https://doi.org/10.1002/mgg3.1636,
1078,https://doi.org/10.18632/aging.202752,https://doi.org/10.18632/aging.202752,
1079,https://doi.org/10.2147/JIR.S301866,https://doi.org/10.2147/JIR.S301866,
1080,https://doi.org/10.1111/exsy.12694,https://doi.org/10.1111/exsy.12694,
1081,https://doi.org/10.1117/1.JMI.8.2.024002,https://doi.org/10.1117/1.JMI.8.2.024002,
1082,https://doi.org/10.2106/JBJS.OA.20.00128,https://doi.org/10.2106/JBJS.OA.20.00128,
1083,https://doi.org/10.1111/ocr.12482,https://doi.org/10.1111/ocr.12482,
1084,https://doi.org/10.1177/11795549211000017,https://doi.org/10.1177/11795549211000017,
1085,https://doi.org/10.1002/cam4.3838,https://doi.org/10.1002/cam4.3838,
1086,https://doi.org/10.1364/BOE.416167,https://doi.org/10.1364/BOE.416167,
1087,https://doi.org/10.1002/trc2.12135,https://doi.org/10.1002/trc2.12135,
1088,https://doi.org/10.1002/mrm.28768,https://doi.org/10.1002/mrm.28768,
1089,https://doi.org/10.1007/s10278-021-00444-3,https://doi.org/10.1007/s10278-021-00444-3,
1090,https://doi.org/10.1002/hbm.25423,https://doi.org/10.1002/hbm.25423,
1091,https://doi.org/10.7717/peerj-cs.442,https://doi.org/10.7717/peerj-cs.442,
1092,https://doi.org/10.1128/mSystems.01277-20,https://doi.org/10.1128/mSystems.01277-20,
1093,https://doi.org/10.3389/fnins.2021.651574,https://doi.org/10.3389/fnins.2021.651574,
